"prod_id","prod_brand","prod_name","prod_desc","prod_cost","prod_rating","rev_count","prod_url"
339,"Apple","Apple iPad Air 64GB (Wifi And Cellular) in Silver/White MEF012LL/A","Apple iPad Air MEF012LL/A (64GB, Wi-Fi, Silver/White)) NEWEST MODEL.What's in the box: Apple 64GB White/Silver iPad Air with Cellular and WiFi , Lightning to USB Cable , 12W USB Power Adapter ,Documentation. Built-In Apps :Safari, Mail, Messages, Photos, FaceTime, Newsstand, App Store, iTunes, Videos, Maps, Music, Game Center, Photo Booth, YouTube, Contacts, Reminders, Calendar, Notes, Camera.",-1.00,-1.00,0,"http://www.amazon.com/Apple-Cellular-Silver-White-MEF012LL/dp/B00GCRNX9K"
340,"Apple","Apple iPhone 6 Plus Space Gray 64GB Unlocked Smartphone (Certified Refurbished)","None 64GB Space Gray What's in the box: Certified Refurbished iPhone 6 Plus Space Gray 64GB Unlocked , USB Cable/Adapter. Comes in a Generic Box with a 1 Year Limited Warranty.",749.99,5.00,2,"http://www.amazon.com/Apple-Unlocked-Smartphone-Certified-Refurbished/dp/B00YD54N24"
341,"Apple","Apple iPhone 6 16GB White Unlocked Verizon Smart Phone","This update to the iPhone for Verizon increases the screen size to 4.7 inches, improves the camera and processor, adds NFC, and switches to a thinner, more rounded design. Other notable features are similar to the 5s, including a fingerprint reader, Siri voice assistant, 8-megapixel main camera, front camera, and up to 128 GB of storage.",-1.00,-1.00,0,"http://www.amazon.com/Apple-iPhone-White-Unlocked-Verizon/dp/B0159FT7OU"
342,"Apple","Apple iPhone 6S Plus (Unlocked) - SHIPS 9/25 WORLDWIDE (Space Gray (64GB) 6S (not Plus))","This is a new, sealed phone. It is faster, has more features, and has better battery life than the iPhone 6 / 6 Plus.",-1.00,4.10,21,"http://www.amazon.com/Apple-iPhone-Plus-Unlocked-WORLDWIDE/dp/B015RDRTHQ"
343,"Apple","APPLE IPHONE 6S 16GB A1688 4.7&quot; INCH GOLD FACTORY UNLOCKED 4G/LTE CELL PHONE","None None None None None None None None None None None None None None None None None None None None None",-1.00,-1.00,0,"http://www.amazon.com/APPLE-IPHONE-A1688-FACTORY-UNLOCKED/dp/B015DRLKDU"
344,"Apple","Apple iPhone 5c 32GB (Yellow) - Sprint","None 32 GB Yellow Product Description This is a USED device with REAL PHOTOS of the EXACT, unique item you will actually receive! Please refer to the photos to review the cosmetic condition ~ This device is guaranteed to have a clean ESN/IMEI or your money back; however, it is up to you to check with cellular carrier to verify data compatibility on all phones. This item is LOCKED for use with only the original carrier. It is guaranteed to be compatible with the original carrier only. Please refer to the item title of the listing to verify compatible service providers. From the Manufacturer Apple New iPhone 16GB (Black) - Unlocked",-1.00,3.60,237,"http://www.amazon.com/Apple-iPhone-5c-32GB-Yellow/dp/B00F3IIIHG"
345,"Apple","iPhone 3GS 8gb Unlocked for Simple Mobile or any GSM Worldwide","With 3.5-inch display screen, the iPhone 3GS cell phone gives you a clear view of all the contents and applications. The Wi-Fi IEEE 802.11b/g connectivity of this Apple smartphone allows you to chat with friends, view your mails, and surf from almost anywhere. The 3 MP camera of this Apple cell phone lets you capture your favorite moments with amazing clarity. The iPhone 3GS cell phone features 600 MHz ARM Cortex A8 processor that lets you easily operate various applications at the same time. The 256 MB RAM of this Apple smartphone rapidly processes all your files and data. The Li-Ion Battery of this Apple cell phone offers 12 hours of talk time so that you can interact for hours together.",-1.00,3.00,1,"http://www.amazon.com/iPhone-Unlocked-Simple-Mobile-Worldwide/dp/B0071ZTLMU"
346,"Apple","iPhone 5S (Gold) 32GB - LTE 4G- Sprint Wireless","None This update to the iPhone 5 comes equipped with a faster Apple A7 processor, an improved 8-megapixel camera, while also adding a Touch ID fingerprint sensor into the home button. Other features of the iPhone 5s include a 4-inch Retina display, AirPlay media streaming, Siri voice assistant, front facing camera, and 4G LTE high-speed data. This model comes with 32GB of internal storage and supports WiFi connectivity, so you can browse the Web, stream videos, shop online, and chat with friends from wherever you are. The iPhone 5s offers a slim and stylish design that is both lightweight and easy to carry, and is also equipped for international use. None None",-1.00,2.00,2,"http://www.amazon.com/iPhone-5S-Gold-32GB-Wireless/dp/B00GGYN7P4"
360,"Apple","Apple iPhone5S SIM Free Unlocked 16GB Space Grey","Iphone 5 set a precedent, with an amazing amount of technology in a remarkably thin, light design. Iphone 5s builds on that achievement with touch id - a ?ngerprint identity sensor. An a7 chip with 64-bit architecture. An even more impressive isight camera. And ultra-fast wireless. You check your iphone dozens and dozens of times a day, probably more. Entering a passcode each time just slows you down. But you do it because making sure no one else has access to your iphone is important. With iphone 5s, getting into your phone is faster, easier and even a little futuristic. Introducing touch id - a new fingerprint identity sensor. Put your finger on the home button, and just like that your iphone unlocks. It's a convenient and highly secure way to access your phone. Your fingerprint can also approve purchases from itunes store, the app store and the ibooks store, so you don't have to enter your password. And touch id is capable of 360-degree readability. Which means no matter what its orientation - portrait, landscape or anything in between - your iphone reads your fingerprint and knows who you are. And because touch id lets you enrol multiple fingerprints, it knows the people you trust too. Watch the touch id video",-1.00,-1.00,0,"http://www.amazon.com/Apple-iPhone5S-Free-Unlocked-Space/dp/B00FFHD5FU"
861,"Nokia","Nokia Lumia 635 Windows Boost Smartphone - Prepaid Cell Phones - Retail Packaging - Blue","Nokia Lumia 635 Windows Smart Phone",69.00,4.80,3,"http://www.amazon.com/Nokia-Lumia-Windows-Boost-Smartphone/dp/B00W3T9P5W"
347,"Apple","New Factory Unlocked ~ 16gb Gold Apple Iphone Five-s ~ White #5su the Best Phone in the World Very Fast Shipping Ship All the World","What Is included? Factory Unlocked Gold 16GB iPhone 5S Apple EarPods with Remote and Mic Lightning to USB Cable USB Power Adapter (US or Non-US Spec) iPhone 5S Documentation 1 year Factory Warranty Works with many GSM carriers including: AT&T; GSM Cingular GSM T-Mobile Rogers Wireless Vodaphone Fido Orange O2 any other compatible GSM carriers Worldwide Languages: Language support: English (U.S.), English (UK), Chinese (Simplified), Chinese (Traditional), French, German, Italian, Japanese, Korean, Spanish, Arabic, Catalan, Croatian, Czech, Danish, Dutch, Finnish, Greek, Hebrew, Hungarian, Indonesian, Malay, Norwegian, Polish, Portuguese, Portuguese (Brazil), Romanian, Russian, Slovak, Swedish, Thai, Turkish, Ukrainian, Vietnamese Keyboard support: English (U.S.), English (Canadian), English (UK), English (Australian), Chinese - Simplified (Handwriting, Pinyin, Stroke), Chinese - Traditional (Handwriting, Pinyin, Zhuyin, Cangjie, Stroke), French, French (Canadian), French (Switzerland), German (Germany), German (Switzerland), Italian, Japanese (Romaji, Kana), Korean, Spanish, Arabic, Bulgarian, Catalan, Cherokee, Croatian, Czech, Danish, Dutch, Emoji, Estonian, Finnish, Flemish, Greek, Hawaiian, Hebrew, Hindi, Hungarian, Icelandic, Indonesian, Latvian, Lithuanian, Macedonian, Malay, Norwegian, Polish, Portuguese, Portuguese (Brazil), Romanian, Russian, Serbian (Cyrillic/Latin), Slovak, Swedish, Tamil, Thai, Tibetan, Turkish, Ukrainian, Vietnamese",-1.00,1.00,1,"http://www.amazon.com/Factory-Unlocked-Apple-Iphone-Shipping/dp/B00F55K74O"
348,"Apple","Apple iPhone 5c 32GB (Yellow) - AT&amp;T","None 32 GB Yellow Product Description 30 Day Warranty. Fully Functional AT&T; iPhone (not unlocked). Used with signs of normal wear which may include: light scratching on screen and/or body. Comes with generic USB cable and charger only. SIM card NOT included. From the Manufacturer Apple New iPhone 16GB (Black) - Unlocked",-1.00,3.90,294,"http://www.amazon.com/Apple-iPhone-5c-32GB-Yellow/dp/B00F3INX1W"
349,"Apple","Apple iPhone 3G 16GB - White","16GB Apple iPhone 3G White Brand New In Box! Just insert your sim card and your ready to go!",-1.00,4.40,6,"http://www.amazon.com/Apple-iPhone-3G-16GB-White/dp/B00551MOMQ"
350,"Apple","Apple Ipone 5 64 Gb Unlocked Black","= NEW = IN ORIGINAL BOX with all brand new accessories = UNLOCKED for ANY GSM",-1.00,5.00,3,"http://www.amazon.com/Apple-Ipone-64-Unlocked-Black/dp/B009F4F75A"
351,"Apple","Apple iPhone 4s 16GB White NEW Battery Installed-AT&amp;T-Cricket- NO Contract","apple iPhone 4s white 16gb New Battery installed AT&amp;T-Cricket NO Contract.",239.99,-1.00,0,"http://www.amazon.com/Apple-Battery-Installed-AT-T-Cricket--Contract/dp/B011LZ4QFM"
352,"Apple","Iphone 4s 32gb Unlocked (Black)","None Black Like new, perfect condition iPhone 4S. Selling because I need one compatible with sprint.",-1.00,-1.00,0,"http://www.amazon.com/Iphone-4s-32gb-Unlocked-Black/dp/B007VOF51M"
353,"Apple","Iphone 5 Black 16","flappy bird, never get it out from the case cover, 32GB, Factory unlocked, with the box",-1.00,3.00,2,"http://www.amazon.com/Apple-ND295LL-A-Iphone-Black/dp/B009ED6TYK"
354,"Apple","iPhone 3Gs 16GB","Apple iPhone 3Gs 16GB unlocked Refurbished (Black) ,some MMS manual configuration may require, 90 days US warranty,",-1.00,-1.00,0,"http://www.amazon.com/Apple-I-Phone-3GS-iPhone-3Gs-16GB/dp/B007555C4C"
355,"Apple","Virgin Mobile- Apple iPhone 5s 32g Gold (unlocked)","Used lightly for a year. Was kept in LifeProof case entire length of ownership. One owner. No bad IMEI/MEID or Find My iPhone lock. IMEI/MEID provided in photos. No dents, scratches, superficial damages what so ever. Touch ID, home, and power button fully functional. Volume buttons and silence switch fully functional as well. This phone looks/feels perfectly new. Upgraded to the iPhone 6 Plus through Virgin Mobile so I no longer need this phone. This phone was unlocked by Virgin Mobile after being in service for 1 year through them. Original box/packaging included. Headphones, charging square included. NO CHARGING CORD INCLUDED. Phone has 32g memory and color is Gold. Shipping will be through USPS with signature verification upon delivery (to ensure your neighbors don't get it!). Please contact me with any questions I am more than happy to send more photos of the phone and packaging.",-1.00,-1.00,0,"http://www.amazon.com/Virgin-Mobile--Apple-iPhone-unlocked/dp/B00IBKPKVA"
356,"Apple","Apple iPhone 4s White 8GB NEW BATTERY - NO CONTRACT Sprint-Ting Network","iPhone 4s 8GB White Sprint-TING Network",-1.00,-1.00,0,"http://www.amazon.com/Apple-iPhone-White-8GB-BATTERY/dp/B012OUQFYS"
357,"Apple","Apple iPhone 5C 16GB Factory Unlocked GSM Cell Phone - Blue","None Pink The iPhone 5C has the things that made iPhone 5 an amazing phone - and more. All in a complete new design.",309.00,3.00,2,"http://www.amazon.com/Apple-iPhone-5C-Factory-Unlocked/dp/B00FLQF4DQ"
358,"Apple","iPhone 4S","THIS IS AN IPHONE 4S! Amazon keeps changing its name but it is most definitely an iPhone 4S.",-1.00,5.00,1,"http://www.amazon.com/Apple-MD382LL-A-iPhone-4S/dp/B009OW3890"
359,"Apple","Apple iPhone 4 Verizon CDMA Phone with 32GB, FaceTime and 5MP Camera - Black","At just 9.3mm, the iPhone 4 is thin as a rake but the front and back are 30 times stronger than the usual plastic. Reason - aluminosilicate glass, the stuff that windshields of military choppers are made of. The periphery is customized alloy, 5 times stronger than steel. Your accidental dropping wont hurt your pocket-communicator. The Retina Display packs in 4 times the amount of pixels (326 per inch) of iPhone 3, and makes the text and images slicing sharp. Thanks to the added 960 x 640 pixel screen watching of HD movies on the iPhone 4 becomes a gasp. When you become a shutterbug behind the iPhone 4 camera, you shoot 5 megapixel images and high-definition videos at 720p resolution, with the LED flash and autofocus that make things easier. Opt for the iMovie video editing software, and you become a movie maker. If you happen to have Wi-Fi around, the FaceTime feature gets you into true worldwide video chat and staying in touch becomes real personal. And all it takes to choose between the front and rear camera is a tap. The 3-axis gyro, when coupled with accelerometer, results in 6-axis motion sensing, and thats as good as it can ever get for gaming on a cell phone. With 7 hours of talk time (3G)/10 hours of video/40 hours of audio, the iPhone 4 packs in enough power to let you do fast multitasking and then some more.",-1.00,-1.00,0,"http://www.amazon.com/Apple-iPhone-Verizon-FaceTime-Camera/dp/B004GK1M0C"
361,"Apple","White iPhone 4 with Flappy Bird app! Verizon","The Apple iPhone 5C offers an extraordinary gaming experience with its bright 4-inch retina display. Including iOs 7 and A6 chip, it provides optimal performance for the user in order to appreciate the rare game, FLAPPY BIRDS. This iPhone is sold from an individual seller, so no warranty is available. Apple EarPods included with purchase, along with FLAPPY BIRDS.",-1.00,1.00,3,"http://www.amazon.com/White-iPhone-Flappy-Bird-Verizon/dp/B00A2XXXKE"
409,"BlackBerry","BlackBerry Classic Factory Unlocked Cellphone, Black","None Classic Black A familiar design inclusive of the beloved classic navigation keys and keyboard, with the speed and powerful performance of BlackBerry 10.",328.70,4.00,411,"http://www.amazon.com/BlackBerry-Classic-Factory-Unlocked-Cellphone/dp/B00OYZZ3VS"
362,"Apple","Apple Iphone 3gs-32gb White GSM Network Factory Unlocked","This iPhone is Factory Unlocked Fully Refurbished Unlocked to any GSM Service Provider in the World On iOS 6.1.6 Compatible with all Apps Auction includes 1-GSM Apple iPhone 3GS - 32GB White (Factory Unlocked) iOS 6.1.6 1-New USB DATA CABLE 1-New CAR CHARGER 1-New AC WALL CHARGER 1-New SCREEN PROTECTOR 1-SIM Tray (Regular SIM card 1""x5/8"")(SIM card not Included) """"Straight Talk in USA provides GSM Network and CDMA Network services"""" """"You must be with GSM Network to use This Unlocked iPhone"""" Unlocked to: AT&amp;T, T-Mobile, DTC Wireless, (Straight Talk GSM service only).... any active GSM NETWORK Active SIM Card in the world Will NOT work with Verizon, Sprint or (Straight Talk CDMA SERVICE) or any CDMA service provider in the World We will ship via USPS, DOMESTIC OR INTERNATIONAL, which is extremely fast All package are shipped with full cover insurance",-1.00,-1.00,0,"http://www.amazon.com/Apple-3gs-32gb-Network-Factory-Unlocked/dp/B00M30ZBMW"
